m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Сергій,Лисенко,serhiy.lysenko26@student.org,2001,9,30,NRA-83,35.07,38(099)14-32-399
Денис,Марченко,denys.marchenko13@student.org,1962,2,13,QPP-31,49.88,38(050)67-77-871
Юлія,Панченко,yuliya.panchenko30@student.org,2006,5,20,DSA-40,70.72,38(096)64-64-848
Роман,Рибак,roman.rybak3@student.org,2001,2,10,ZOB-27,88.59,38(097)92-72-964
Станіслав,Козлов,stanislav.kozlov32@student.org,1961,5,2,QPU-55,11.96,38(098)59-50-230
Максим,Цимбал,maksym.tsymbal15@student.org,2004,5,16,MFZ-53,4.03,38(063)96-62-698
Максим,Лисенко,maksym.lysenko27@student.org,1992,2,29,FOG-44,91.12,38(050)82-28-305
Людмила,Никоненко,lyudmyla.nykonenko7@student.org,1995,5,5,JZY-52,94.86,38(066)82-45-114
Вікторія,Романенко,viktoriya.romanenko35@student.org,1976,7,10,XLH-40,77.91,38(099)11-64-673
Раїса,Цимбал,rayisa.tsymbal25@student.org,1999,10,15,UKH-88,93.09,38(063)61-96-802
Лілія,Козлов,liliya.kozlov14@student.org,1995,10,23,FCY-37,9.41,38(068)54-38-105
Володимир,Гордієнко,volodymyr.hordiyenko21@student.org,1976,9,6,COD-54,18.42,38(099)68-16-979
Михайло,Дорошенко,mykhaylo.doroshenko30@student.org,1985,1,24,EWD-30,78.9,38(066)22-96-698
Надія,Рибак,nadiya.rybak26@student.org,1953,4,1,FWR-21,2.61,38(067)61-51-140
Світлана,Марченко,svitlana.marchenko26@student.org,1983,8,21,CJF-92,94.4,38(095)98-34-365
Світлана,Шевчук,svitlana.shevchuk1@student.org,1970,1,17,ROR-90,95.98,38(067)29-10-899
Раїса,Петренко,rayisa.petrenko12@student.org,1980,3,1,NCM-33,0.09,38(093)17-48-344
Дмитро,Шевченко,dmytro.shevchenko33@student.org,1974,12,11,DBF-72,82.3,38(097)81-25-661
Алла,Скрипка,alla.skrypka12@student.org,1970,11,19,JMK-30,60.47,38(099)13-17-246
Світлана,Литвин,svitlana.lytvyn4@student.org,1992,9,24,QHE-17,29.28,38(097)33-73-501
Павло,Скрипка,pavlo.skrypka23@student.org,2006,4,19,QLZ-84,33.83,38(093)46-11-310
Інна,Скрипка,inna.skrypka24@student.org,1999,11,14,LZD-31,8.12,38(063)93-18-272
Віктор,Мельник,viktor.melnyk3@student.org,1994,11,22,LTJ-55,53.52,38(096)40-53-458
Вера,Ковальчук,vera.kovalchuk15@student.org,2006,11,24,ZWQ-41,21.83,38(096)10-66-333
Дмитро,Левченко,dmytro.levchenko19@student.org,1991,2,23,FII-55,96.04,38(097)69-92-467
Роман,Кравченко,roman.kravchenko58@student.org,1951,2,11,MRF-87,46.85,38(063)85-47-862
Богдан,Демченко,bohdan.demchenko18@student.org,1969,10,28,GOT-74,95.86,38(098)77-16-535
Володимир,Василенко,volodymyr.vasylenko35@student.org,1970,10,7,ASN-20,23.35,38(068)19-61-786
Олеся,Левченко,olesya.levchenko5@student.org,2000,12,27,UMH-63,57.27,38(095)56-37-665
Юлія,Лисенко,yuliya.lysenko24@student.org,1976,9,14,OUA-64,79.73,38(050)62-23-972
Остап,Новік,ostap.novik11@student.org,1958,7,23,WAK-67,12.35,38(050)28-77-412
Катерина,Макаренко,kateryna.makarenko14@student.org,2006,8,16,WSV-75,33.89,38(099)39-31-795
Євгенія,Поліщук,yevheniya.polishchuk32@student.org,1969,10,20,MWN-70,82.49,38(095)72-35-291
Іван,Лебедь,ivan.lebed16@student.org,1956,3,10,AZM-57,90.98,38(066)92-97-392
Віктор,Дорошенко,viktor.doroshenko10@student.org,2004,3,20,HOQ-58,81.75,38(093)45-98-626
Остап,Гончаренко,ostap.honcharenko15@student.org,1985,4,4,EEU-26,22.0,38(097)67-26-188
Іван,Цимбал,ivan.tsymbal8@student.org,2001,6,11,SQW-75,93.64,38(067)18-95-485
Олена,Лебедь,olena.lebed@student.org,1985,5,21,XDG-74,79.21,38(095)27-66-512
Ірина,Гриценко,iryna.hrytsenko6@student.org,1988,5,27,RPD-14,48.73,38(093)44-92-480
Сергій,Романенко,serhiy.romanenko5@student.org,1966,8,7,DMI-43,21.01,38(066)73-28-925
Станіслав,Павленко,stanislav.pavlenko33@student.org,1989,2,19,RRO-73,73.77,38(066)49-40-278
Людмила,Василенко,lyudmyla.vasylenko9@student.org,1981,11,2,BOO-93,69.91,38(095)53-76-147
Юрій,Гладко,yuriy.hladko23@student.org,1984,10,11,VJV-32,29.98,38(095)46-31-850
Раїса,Шевчук,rayisa.shevchuk35@student.org,1973,8,1,NJT-11,76.1,38(068)26-47-329
Андрій,Коваленко,andriy.kovalenko31@student.org,2010,8,25,VYQ-18,29.15,38(066)50-78-254
Василь,Бойко,vasyl.boyko40@student.org,1959,6,3,NNG-38,2.7,38(097)12-71-146
Сергій,Король,serhiy.korol35@student.org,1961,2,17,XCB-36,16.82,38(073)60-93-631
Юлія,Савченко,yuliya.savchenko44@student.org,1995,3,16,GCP-93,49.68,38(096)49-16-380
Роман,Петренко,roman.petrenko23@student.org,1977,5,3,LCU-65,28.13,38(099)77-96-902
Людмила,Стельмах,lyudmyla.stelmakh26@student.org,1998,2,6,TTW-81,70.03,38(067)86-69-620
Марія,Бойко,mariya.boyko7@student.org,2007,2,6,GLI-36,76.16,38(068)20-74-239
Галина,Левченко,halyna.levchenko25@student.org,1966,7,21,IRS-63,88.68,38(099)29-97-108
Роман,Ковальчук,roman.kovalchuk66@student.org,1974,9,1,XZK-58,93.03,38(093)90-12-298
Юрій,Скрипка,yuriy.skrypka17@student.org,1960,9,30,MSW-18,48.92,38(096)32-19-871
Володимир,Гончаренко,volodymyr.honcharenko34@student.org,1982,1,21,KNI-55,86.34,38(097)39-88-107
Тетяна,Зайцев,tetyana.zaytsev40@student.org,1974,8,30,CZH-22,48.8,38(095)65-95-105
Дмитро,Омельченко,dmytro.omelchenko31@student.org,1984,7,6,VFJ-78,69.5,38(099)45-35-331
Юлія,Поліщук,yuliya.polishchuk40@student.org,1975,7,6,QDH-14,67.87,38(063)84-10-595
Світлана,Романенко,svitlana.romanenko11@student.org,1958,8,24,QRE-47,21.01,38(066)14-92-898
Любов,Стельмах,lyubov.stelmakh29@student.org,1966,7,1,XET-22,38.18,38(093)93-86-207
Артем,Левченко,artem.levchenko25@student.org,2006,10,14,QRR-38,81.36,38(050)35-36-732
Галина,Шевчук,halyna.shevchuk25@student.org,1996,11,26,AFT-23,45.76,38(063)41-74-129
Людмила,Гриценко,lyudmyla.hrytsenko39@student.org,1982,5,12,JZQ-79,40.24,38(096)26-66-123
Денис,Гончаренко,denys.honcharenko50@student.org,1951,9,8,BBT-60,38.94,38(098)47-23-295
Світлана,Мельник,svitlana.melnyk33@student.org,2001,2,13,RWX-14,79.83,38(068)71-60-985
Григорій,Костенко,hryhoriy.kostenko1@student.org,1959,8,13,UPF-31,93.14,38(095)26-55-562
Юлія,Василенко,yuliya.vasylenko38@student.org,1988,6,28,SWS-23,2.02,38(073)39-61-238
Тетяна,Гриценко,tetyana.hrytsenko@student.org,1993,1,16,ZGH-40,33.8,38(097)40-90-103
Ярослав,Ковальчук,yaroslav.kovalchuk7@student.org,2007,5,25,EHZ-91,72.67,38(099)90-57-170
Вікторія,Стельмах,viktoriya.stelmakh9@student.org,1997,2,20,FSI-89,83.55,38(098)43-17-449
Валентина,Демченко,valentyna.demchenko3@student.org,1998,9,13,PSI-11,16.41,38(095)24-27-307
Тетяна,Никоненко,tetyana.nykonenko32@student.org,1983,9,4,ZMJ-20,25.24,38(096)50-35-926
Марія,Козлов,mariya.kozlov40@student.org,1954,11,22,CSM-73,0.72,38(067)54-74-597
Михайло,Скрипка,mykhaylo.skrypka32@student.org,1994,6,7,HDF-13,98.47,38(067)67-93-851
Анна,Білоус,anna.bilous48@student.org,1961,1,10,NLC-55,24.53,38(073)43-80-250
Лариса,Гордієнко,larysa.hordiyenko1@student.org,1978,4,5,WJJ-27,27.81,38(073)96-32-772
Максим,Ткаченко,maksym.tkachenko17@student.org,1968,8,4,LOF-96,39.96,38(095)36-93-334
Людмила,Мельник,lyudmyla.melnyk2@student.org,1952,9,18,QST-29,20.62,38(067)71-18-844
Марія,Марченко,mariya.marchenko33@student.org,2005,11,27,LOU-99,79.67,38(068)64-95-277
Вікторія,Стельмах,viktoriya.stelmakh28@student.org,1957,8,14,ZZC-17,23.44,38(095)85-87-159
Марія,Марченко,mariya.marchenko19@student.org,1955,8,3,MLI-30,22.78,38(067)62-40-953
Григорій,Стельмах,hryhoriy.stelmakh43@student.org,1972,1,30,YRJ-54,29.17,38(068)86-41-574
Станіслав,Шаповал,stanislav.shapoval17@student.org,2003,11,15,KOI-31,90.32,38(097)83-39-633
Лариса,Козлов,larysa.kozlov31@student.org,2008,4,30,QUE-39,36.61,38(096)21-57-265
Петро,Захарченко,petro.zakharchenko35@student.org,1996,2,19,MNR-34,63.17,38(067)90-70-453
Олена,Захарченко,olena.zakharchenko16@student.org,1998,1,1,CGX-90,99.23,38(068)90-83-179
Ігор,Коваль,ihor.koval28@student.org,1966,7,29,TXP-21,71.33,38(067)38-83-820
Юрій,Савченко,yuriy.savchenko10@student.org,1993,8,10,EGB-60,30.22,38(097)94-41-784
Андрій,Литвин,andriy.lytvyn7@student.org,1963,7,9,XTC-76,29.82,38(099)40-73-771
Галина,Білоус,halyna.bilous21@student.org,1994,5,27,KDP-68,17.31,38(096)32-99-557
Остап,Никоненко,ostap.nykonenko7@student.org,1977,1,15,FVI-58,59.64,38(050)78-83-214
Любов,Гладко,lyubov.hladko19@student.org,1958,1,27,ZOB-27,13.17,38(066)83-58-678
Костянтин,Шевченко,kostyantyn.shevchenko23@student.org,1982,1,7,ELD-14,73.58,38(093)97-51-408
Павло,Коваль,pavlo.koval21@student.org,1961,6,22,DPB-70,76.07,38(063)61-60-631
Наталія,Гончаренко,nataliya.honcharenko8@student.org,1951,8,2,MQR-17,62.37,38(093)32-41-767
Максим,Зайцев,maksym.zaytsev29@student.org,1994,3,24,LXX-97,80.86,38(068)33-86-632
Остап,Лисенко,ostap.lysenko12@student.org,1987,11,27,WLH-50,26.82,38(096)30-95-477
Михайло,Дорошенко,mykhaylo.doroshenko32@student.org,1967,10,17,ACV-59,63.96,38(068)15-98-335
Вікторія,Романенко,viktoriya.romanenko2@student.org,1975,2,2,TLX-93,78.87,38(095)33-39-201
Артем,Руденко,artem.rudenko12@student.org,1984,6,20,KDP-68,97.33,38(063)46-66-383
Ганна,Омельченко,hanna.omelchenko27@student.org,1976,6,13,CYR-27,78.94,38(098)96-46-871
Алла,Романенко,alla.romanenko12@student.org,2007,10,22,VBS-83,10.43,38(050)77-52-538
Ігор,Гриценко,ihor.hrytsenko20@student.org,1989,5,11,JBP-16,81.69,38(098)55-10-371
Василь,Левченко,vasyl.levchenko@student.org,1986,12,1,HLN-95,40.76,38(097)38-41-105
Сергій,Гончаренко,serhiy.honcharenko18@student.org,1977,8,5,TMI-17,77.25,38(050)49-49-898
Ігор,Шаповал,ihor.shapoval15@student.org,1997,1,13,NDH-84,46.97,38(068)14-71-321
Вера,Авраменко,vera.avramenko4@student.org,2006,6,30,CUV-46,90.92,38(068)39-46-827
Іван,Шевченко,ivan.shevchenko37@student.org,1955,9,23,NDS-89,60.4,38(098)29-39-981
Тарас,Михайленко,taras.mykhaylenko15@student.org,2005,12,29,NSE-76,30.51,38(095)11-85-824
Ірина,Авраменко,iryna.avramenko18@student.org,1964,3,25,QST-29,79.25,38(067)21-98-696
Євгенія,Захарченко,yevheniya.zakharchenko30@student.org,1952,6,22,QWC-36,37.82,38(068)90-74-350
Роман,Литвин,roman.lytvyn81@student.org,1968,1,3,UKH-88,85.13,38(095)98-21-893
Любов,Цимбал,lyubov.tsymbal36@student.org,2009,1,23,XXY-69,13.63,38(097)45-96-448
Дмитро,Ткаченко,dmytro.tkachenko18@student.org,1972,3,15,ECL-63,79.3,38(099)95-71-480
Тетяна,Мельник,tetyana.melnyk6@student.org,1951,3,12,VRK-91,35.85,38(099)73-92-507
Раїса,Кравченко,rayisa.kravchenko25@student.org,1964,8,29,FKP-80,82.37,38(097)65-52-708
Федір,Василенко,fedir.vasylenko20@student.org,1963,10,25,XRB-55,10.02,38(066)86-51-894
Марія,Іваненко,mariya.ivanenko7@student.org,1992,1,26,JAC-63,82.96,38(068)64-58-267
Юрій,Король,yuriy.korol15@student.org,1957,1,4,OEL-19,67.86,38(067)12-93-581
Григорій,Скрипка,hryhoriy.skrypka28@student.org,1999,9,8,BMM-15,92.15,38(095)93-71-911
Максим,Авраменко,maksym.avramenko21@student.org,1980,8,4,VAZ-77,70.48,38(097)18-71-849
Євгенія,Костенко,yevheniya.kostenko@student.org,1982,8,24,WJO-24,73.55,38(068)14-88-918
Віталій,Козлов,vitaliy.kozlov36@student.org,1985,10,12,KLN-74,16.75,38(097)82-69-960
Сергій,Панченко,serhiy.panchenko3@student.org,1978,1,30,XYT-71,35.83,38(095)80-93-981
Сергій,Король,serhiy.korol21@student.org,2008,6,21,QWU-67,13.7,38(099)12-67-430
Світлана,Дорошенко,svitlana.doroshenko22@student.org,1997,4,26,UDO-35,98.9,38(067)57-29-993
Богдан,Авраменко,bohdan.avramenko22@student.org,1989,7,31,TYQ-74,78.17,38(050)53-50-951
Андрій,Мельник,andriy.melnyk1@student.org,1974,10,4,DGG-72,88.68,38(063)23-21-691
Денис,Шевченко,denys.shevchenko17@student.org,1952,1,25,NOA-52,88.06,38(068)76-32-794
Максим,Гриценко,maksym.hrytsenko8@student.org,1955,5,15,KLN-74,56.54,38(066)42-32-144
Василь,Демченко,vasyl.demchenko26@student.org,1974,8,14,KIY-99,70.11,38(050)59-34-102
Юрій,Гайдук,yuriy.hayduk22@student.org,1999,6,4,EDX-14,6.49,38(067)95-41-169
Віталій,Марченко,vitaliy.marchenko18@student.org,2005,9,5,TQF-53,16.4,38(093)23-86-593
Роман,Новік,roman.novik39@student.org,2006,8,25,IBL-92,95.72,38(097)11-50-668
Володимир,Демченко,volodymyr.demchenko4@student.org,1990,7,26,DBN-53,81.26,38(097)93-65-449
Павло,Марченко,pavlo.marchenko7@student.org,1971,10,25,HFU-53,43.28,38(097)47-21-394
Станіслав,Новік,stanislav.novik39@student.org,1981,1,20,GTH-89,80.97,38(093)13-80-325
Юрій,Лисенко,yuriy.lysenko19@student.org,1992,10,19,URE-55,72.22,38(096)37-12-782
Костянтин,Литвин,kostyantyn.lytvyn20@student.org,1976,8,31,SPL-62,15.62,38(097)18-69-382
Катерина,Ткаченко,kateryna.tkachenko2@student.org,1976,7,4,WRR-34,37.05,38(097)63-95-570
Роман,Кравченко,roman.kravchenko19@student.org,1997,1,24,HSQ-85,34.25,38(096)18-46-771
Віталій,Левченко,vitaliy.levchenko2@student.org,1988,1,20,LJP-88,9.41,38(099)20-48-985
Роман,Никоненко,roman.nykonenko67@student.org,2003,8,20,HII-96,77.51,38(050)95-50-382
Юрій,Ткаченко,yuriy.tkachenko10@student.org,1988,8,13,GMH-87,71.38,38(067)32-64-897
Василь,Павленко,vasyl.pavlenko1@student.org,1995,9,13,NRA-83,28.83,38(063)14-31-419
Юлія,Гордієнко,yuliya.hordiyenko13@student.org,1990,9,16,WZP-70,7.95,38(097)69-87-521
Богдан,Шаповал,bohdan.shapoval15@student.org,2007,9,30,IJK-73,88.26,38(063)27-48-370
Роман,Василенко,roman.vasylenko73@student.org,1968,2,14,GYF-14,30.54,38(068)79-92-334
Юрій,Гладко,yuriy.hladko42@student.org,1967,1,17,YFX-15,61.94,38(073)35-39-353
Світлана,Демченко,svitlana.demchenko23@student.org,1964,12,29,FLM-71,52.68,38(093)59-59-796
Віталій,Гайдук,vitaliy.hayduk13@student.org,2002,2,28,EDR-17,94.54,38(096)82-58-179
Олена,Мельник,olena.melnyk18@student.org,1979,6,28,LBE-54,80.6,38(097)21-57-551
Олександр,Гайдук,oleksandr.hayduk23@student.org,2001,11,26,XLW-62,71.82,38(073)53-57-684
Михайло,Бойко,mykhaylo.boyko32@student.org,1986,5,1,EUU-86,88.97,38(095)88-44-943
Ірина,Панченко,iryna.panchenko17@student.org,1961,5,13,ARH-42,61.25,38(098)63-89-158
Раїса,Михайленко,rayisa.mykhaylenko26@student.org,1998,6,6,CSZ-46,88.78,38(097)37-37-234
Лілія,Новік,liliya.novik6@student.org,1991,10,22,GLM-91,13.5,38(068)82-44-918
Тарас,Мельник,taras.melnyk27@student.org,1988,11,30,CSV-42,64.22,38(050)72-72-751
Володимир,Рибак,volodymyr.rybak20@student.org,1961,4,9,ABE-84,32.1,38(063)88-55-585
Олена,Савченко,olena.savchenko23@student.org,1999,10,30,PDJ-89,23.9,38(093)86-16-422
Віталій,Рибак,vitaliy.rybak17@student.org,2003,2,17,HMS-89,72.92,38(097)30-79-740
Остап,Лебедь,ostap.lebed2@student.org,1996,10,19,VRS-53,2.43,38(095)38-73-345
Анна,Цимбал,anna.tsymbal2@student.org,1961,4,17,RVS-74,47.2,38(098)97-52-464
Роман,Гриценко,roman.hrytsenko66@student.org,1975,4,26,WCA-36,5.48,38(068)19-83-654
Олена,Мельник,olena.melnyk11@student.org,1983,6,18,CXY-75,36.11,38(063)57-20-768
Тарас,Левченко,taras.levchenko9@student.org,1971,3,7,CXZ-31,93.78,38(095)30-90-538
Михайло,Коваленко,mykhaylo.kovalenko4@student.org,1967,7,22,IEY-46,99.19,38(067)31-51-618
Наталія,Бойко,nataliya.boyko15@student.org,1986,5,4,MCI-65,82.73,38(066)44-17-782
Вера,Гладко,vera.hladko32@student.org,1993,6,12,OEQ-17,12.05,38(098)48-34-317
Лілія,Шевчук,liliya.shevchuk10@student.org,1995,4,24,HBK-98,97.83,38(066)13-27-221
Михайло,Новік,mykhaylo.novik27@student.org,1995,3,8,ZLG-47,69.47,38(067)50-20-172
Богдан,Михайленко,bohdan.mykhaylenko16@student.org,1959,3,9,PYT-71,70.17,38(097)95-81-329
Любов,Захарченко,lyubov.zakharchenko17@student.org,1977,6,22,RWB-34,6.84,38(099)96-92-846
Ірина,Коваль,iryna.koval11@student.org,1986,3,13,WFZ-16,70.92,38(099)57-93-865
Катерина,Левченко,kateryna.levchenko20@student.org,1976,9,9,YFT-65,1.53,38(099)82-36-396
Станіслав,Мельник,stanislav.melnyk47@student.org,1990,5,14,DUU-99,90.7,38(096)63-98-974
Роман,Василенко,roman.vasylenko92@student.org,2004,1,9,LFW-94,28.88,38(095)50-96-469
Раїса,Лисенко,rayisa.lysenko6@student.org,1975,4,5,KPJ-74,76.5,38(095)96-48-162
Любов,Бойко,lyubov.boyko23@student.org,1992,8,31,JFZ-77,74.06,38(095)10-64-973
Юлія,Поліщук,yuliya.polishchuk9@student.org,1951,4,23,JXA-39,33.75,38(099)64-17-203
Дмитро,Рибак,dmytro.rybak18@student.org,1991,5,7,WHO-39,15.3,38(050)99-45-174
Ганна,Кузьменко,hanna.kuzmenko26@student.org,1996,11,9,ISW-32,63.58,38(099)39-30-251
Ярослав,Скрипка,yaroslav.skrypka38@student.org,1984,7,26,ZOI-94,32.47,38(068)83-93-958
Катерина,Михайленко,kateryna.mykhaylenko8@student.org,1961,12,16,VAP-36,95.9,38(068)13-11-782
Світлана,Мельник,svitlana.melnyk7@student.org,1958,10,15,ITI-56,43.73,38(096)45-54-678
Юлія,Марченко,yuliya.marchenko27@student.org,1956,10,6,RMI-93,40.97,38(099)76-47-939
Алла,Авраменко,alla.avramenko44@student.org,2006,5,4,DPU-27,18.81,38(068)20-54-184
Василь,Іваненко,vasyl.ivanenko16@student.org,1986,12,17,XMM-57,38.36,38(098)71-20-408
Петро,Гончаренко,petro.honcharenko33@student.org,2006,6,25,OZY-52,11.2,38(098)62-13-525
Любов,Макаренко,lyubov.makarenko31@student.org,1955,3,14,UYY-56,46.23,38(063)32-48-527
Ярослав,Левченко,yaroslav.levchenko19@student.org,2005,2,16,UEG-86,75.52,38(095)18-28-706
Анна,Ткаченко,anna.tkachenko5@student.org,1991,8,18,ZCT-40,19.83,38(073)80-87-272
Володимир,Поліщук,volodymyr.polishchuk25@student.org,1978,5,27,FDC-29,80.21,38(098)70-12-192
Михайло,Шевчук,mykhaylo.shevchuk12@student.org,2007,12,26,JYG-63,0.9,38(050)79-59-206
Юлія,Шевчук,yuliya.shevchuk27@student.org,1979,4,22,GCP-63,7.65,38(068)45-70-831
Оксана,Петренко,oksana.petrenko31@student.org,1982,8,3,USN-47,30.4,38(067)75-78-897
Максим,Захарченко,maksym.zakharchenko32@student.org,1984,3,7,SKG-79,18.53,38(068)62-27-896
Артем,Кравченко,artem.kravchenko3@student.org,1952,2,21,XEW-63,24.42,38(068)28-31-762
Олександр,Омельченко,oleksandr.omelchenko29@student.org,1971,3,7,IJF-13,13.12,38(067)51-33-127
Ганна,Демченко,hanna.demchenko18@student.org,1959,12,29,AQL-55,3.69,38(095)96-35-837
Світлана,Омельченко,svitlana.omelchenko42@student.org,2005,3,21,OUW-61,64.63,38(099)60-94-381
Василь,Новік,vasyl.novik9@student.org,1973,3,7,BBI-69,12.48,38(097)79-50-981
Василь,Ковальчук,vasyl.kovalchuk13@student.org,1998,1,8,FIR-31,59.92,38(050)74-86-790
Лілія,Дорошенко,liliya.doroshenko6@student.org,1967,12,3,GZG-93,58.09,38(063)28-84-110
Лілія,Лебедь,liliya.lebed38@student.org,1985,1,24,GUV-10,90.99,38(063)49-66-951
Олеся,Ткаченко,olesya.tkachenko7@student.org,2009,9,5,BMK-62,36.95,38(067)92-38-275
Станіслав,Шаповал,stanislav.shapoval25@student.org,1975,2,6,ZOP-40,19.95,38(063)72-16-376
Станіслав,Михайленко,stanislav.mykhaylenko25@student.org,1992,7,13,ZKJ-28,76.23,38(098)46-80-764
Олена,Стельмах,olena.stelmakh25@student.org,1991,8,13,WWQ-97,81.85,38(050)27-96-685
Іван,Коваль,ivan.koval1@student.org,1959,8,5,SYU-79,2.0,38(095)88-79-274
Інна,Ковальчук,inna.kovalchuk26@student.org,1996,2,28,DSB-37,14.55,38(093)23-62-681
Роман,Романенко,roman.romanenko29@student.org,1970,7,22,OOD-97,18.12,38(099)69-30-261
Василь,Никоненко,vasyl.nykonenko18@student.org,1995,4,15,RSL-29,33.76,38(099)10-67-767
Олена,Захарченко,olena.zakharchenko30@student.org,1965,2,21,BYM-54,20.91,38(068)77-87-657
Оксана,Цимбал,oksana.tsymbal11@student.org,1977,7,4,IXU-95,91.12,38(050)49-98-608
Лариса,Гладко,larysa.hladko@student.org,1965,8,18,RHL-43,61.16,38(095)59-54-120
Тарас,Іваненко,taras.ivanenko24@student.org,1990,1,22,RFV-22,1.74,38(095)98-29-581
Юрій,Левченко,yuriy.levchenko35@student.org,2005,9,20,IGX-29,23.94,38(050)53-94-643
Олена,Цимбал,olena.tsymbal11@student.org,1954,7,6,CBB-37,3.77,38(073)66-43-550
Володимир,Шевченко,volodymyr.shevchenko5@student.org,1982,8,7,LSM-41,59.4,38(063)60-49-280
Лариса,Мельник,larysa.melnyk12@student.org,1957,11,27,MOL-29,78.49,38(063)26-93-946
Остап,Шевчук,ostap.shevchuk8@student.org,2007,8,15,DVF-10,61.1,38(050)55-25-433
Костянтин,Костенко,kostyantyn.kostenko17@student.org,1950,4,22,OFD-84,49.02,38(098)30-84-134
Віталій,Стельмах,vitaliy.stelmakh38@student.org,1963,4,20,SPP-65,62.64,38(068)83-89-561
Інна,Лисенко,inna.lysenko31@student.org,1999,6,12,QMK-41,15.75,38(063)47-76-466
Ігор,Петренко,ihor.petrenko15@student.org,1956,5,10,OTJ-99,25.36,38(073)40-55-269
Юлія,Лебедь,yuliya.lebed27@student.org,1956,4,29,TXP-21,18.97,38(050)43-25-575
Вікторія,Макаренко,viktoriya.makarenko38@student.org,1984,3,29,GUL-62,57.83,38(095)28-75-486
Раїса,Поліщук,rayisa.polishchuk4@student.org,1996,9,13,VQM-71,43.27,38(073)35-64-748
Станіслав,Василенко,stanislav.vasylenko1@student.org,1955,4,20,ODW-23,55.12,38(073)21-31-691
Любов,Мельник,lyubov.melnyk11@student.org,1979,7,19,HNW-85,29.77,38(063)11-81-151
Ірина,Шевченко,iryna.shevchenko20@student.org,1985,4,25,YSB-53,15.43,38(097)95-73-183
Артем,Демченко,artem.demchenko16@student.org,1952,5,23,UAU-47,84.47,38(073)76-90-837
Оксана,Скрипка,oksana.skrypka16@student.org,1952,12,31,GFN-99,4.47,38(099)54-29-731
Євгенія,Цимбал,yevheniya.tsymbal@student.org,1992,5,2,ZYA-14,42.98,38(096)31-59-747
Володимир,Іваненко,volodymyr.ivanenko14@student.org,1990,8,4,JTT-24,27.38,38(067)55-14-590
Станіслав,Коваленко,stanislav.kovalenko26@student.org,1995,8,3,RQA-27,78.8,38(098)89-13-440
Остап,Руденко,ostap.rudenko10@student.org,1981,9,15,ORS-10,61.27,38(067)48-30-444
Ігор,Василенко,ihor.vasylenko15@student.org,1975,9,11,ROJ-32,56.13,38(093)94-12-869
Галина,Козлов,halyna.kozlov22@student.org,1979,6,24,FMB-22,9.1,38(095)43-77-614
Раїса,Захарченко,rayisa.zakharchenko29@student.org,1991,12,18,BWH-21,59.51,38(066)58-54-111
Олеся,Цимбал,olesya.tsymbal32@student.org,1963,8,3,PEG-42,24.63,38(068)98-37-550
Федір,Новік,fedir.novik23@student.org,2007,4,18,NXW-63,89.43,38(068)23-97-188
Артем,Ковальчук,artem.kovalchuk12@student.org,1961,1,27,PDD-32,10.36,38(099)60-12-700
Дмитро,Гайдук,dmytro.hayduk@student.org,1970,6,17,BOW-15,48.5,38(073)59-10-775
Світлана,Дорошенко,svitlana.doroshenko24@student.org,1987,7,6,YDG-56,56.03,38(099)72-58-432
Роман,Кузьменко,roman.kuzmenko11@student.org,2005,6,5,ZTM-44,87.8,38(068)54-28-332
Денис,Гордієнко,denys.hordiyenko8@student.org,1981,5,12,KTX-32,19.23,38(067)63-44-641
Лариса,Романенко,larysa.romanenko43@student.org,2001,9,1,LGM-42,31.96,38(066)93-50-558
Олександр,Зайцев,oleksandr.zaytsev29@student.org,2000,3,15,QJC-98,82.71,38(073)17-96-747
Галина,Захарченко,halyna.zakharchenko37@student.org,1960,3,5,SYE-54,21.18,38(068)27-33-520
Оксана,Павленко,oksana.pavlenko10@student.org,1974,12,24,IJP-76,89.8,38(068)84-58-165
Остап,Омельченко,ostap.omelchenko31@student.org,2003,1,24,UKR-89,11.87,38(096)35-66-241
Олександр,Коваленко,oleksandr.kovalenko1@student.org,1967,7,25,BCK-65,5.13,38(095)17-36-655
Анна,Авраменко,anna.avramenko33@student.org,1950,7,7,WQR-42,88.22,38(073)60-12-544
Андрій,Захарченко,andriy.zakharchenko3@student.org,1961,5,12,CVJ-85,93.78,38(063)75-84-476
Юлія,Ковальчук,yuliya.kovalchuk14@student.org,1970,10,18,SWS-23,2.52,38(096)97-77-379
Василь,Петренко,vasyl.petrenko31@student.org,1967,9,22,RQI-66,55.78,38(068)34-64-268
Надія,Василенко,nadiya.vasylenko41@student.org,1996,12,25,ODM-98,91.52,38(067)70-92-928
Лілія,Лебедь,liliya.lebed4@student.org,1991,6,19,VNK-18,6.22,38(093)80-44-799
Григорій,Цимбал,hryhoriy.tsymbal15@student.org,2004,12,10,EKH-95,14.67,38(067)64-42-629
Юлія,Шевчук,yuliya.shevchuk24@student.org,2004,12,23,GOO-70,36.65,38(050)22-15-349
Федір,Павленко,fedir.pavlenko17@student.org,1968,8,15,NNX-96,54.67,38(096)68-68-406
Валентина,Лисенко,valentyna.lysenko4@student.org,1997,8,29,YHS-66,14.74,38(066)89-85-672
Ігор,Шевчук,ihor.shevchuk28@student.org,1964,10,22,IOC-84,23.86,38(063)57-19-166
