m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Віктор,Михайленко,viktor.mykhaylenko28@student.org,1963,8,18,JKV-67,44.23,38(096)58-73-914
Остап,Омельченко,ostap.omelchenko21@student.org,1962,12,23,JBX-14,57.28,38(066)69-31-276
Іван,Скрипка,ivan.skrypka23@student.org,2005,10,29,LYL-61,70.53,38(063)12-82-879
Раїса,Гончаренко,rayisa.honcharenko2@student.org,1960,10,18,FTP-46,48.84,38(093)92-62-934
Павло,Михайленко,pavlo.mykhaylenko24@student.org,1985,9,9,MKO-42,25.54,38(068)58-38-751
Ганна,Гайдук,hanna.hayduk11@student.org,1990,4,6,IFJ-86,27.18,38(099)60-77-887
Володимир,Зайцев,volodymyr.zaytsev40@student.org,2003,9,3,SDF-11,79.48,38(067)85-91-542
Ганна,Цимбал,hanna.tsymbal41@student.org,2001,1,19,JRA-33,61.74,38(093)78-54-189
Вера,Бойко,vera.boyko27@student.org,1969,5,8,ZRZ-44,47.55,38(066)16-49-133
Наталія,Лисенко,nataliya.lysenko40@student.org,1989,7,20,KBI-65,50.85,38(066)80-64-692
Дмитро,Король,dmytro.korol34@student.org,1982,12,14,AYM-37,56.29,38(097)80-68-297
Сергій,Лебедь,serhiy.lebed5@student.org,1963,4,30,SDV-49,26.75,38(068)98-59-321
Валентина,Шевченко,valentyna.shevchenko8@student.org,1976,5,9,LUZ-90,53.0,38(063)80-78-423
Роман,Павленко,roman.pavlenko62@student.org,1969,4,17,EFY-17,62.17,38(095)87-74-915
Дмитро,Демченко,dmytro.demchenko14@student.org,1951,11,1,NRP-52,26.14,38(063)13-84-803
Любов,Демченко,lyubov.demchenko18@student.org,1971,1,3,QEL-12,43.52,38(095)79-65-153
Оксана,Цимбал,oksana.tsymbal40@student.org,1961,1,25,JGK-71,39.34,38(097)28-98-220
Євгенія,Левченко,yevheniya.levchenko37@student.org,1989,5,17,FFA-25,28.25,38(097)33-99-843
Роман,Гриценко,roman.hrytsenko92@student.org,1960,12,23,KVM-41,43.46,38(097)93-86-523
Марія,Шаповал,mariya.shapoval1@student.org,1980,5,15,VAT-70,61.99,38(096)18-16-906
Остап,Гончаренко,ostap.honcharenko39@student.org,1969,6,11,YAV-36,33.72,38(093)20-76-558
Тетяна,Костенко,tetyana.kostenko39@student.org,1966,5,14,SNA-84,92.59,38(097)28-61-423
Галина,Коваль,halyna.koval15@student.org,1964,11,8,ETM-58,31.04,38(093)36-33-403
Григорій,Лисенко,hryhoriy.lysenko30@student.org,1993,7,4,OOA-51,84.6,38(098)78-30-690
Дмитро,Стельмах,dmytro.stelmakh47@student.org,2009,1,15,PQM-89,69.0,38(063)63-51-818
Марія,Гайдук,mariya.hayduk37@student.org,1994,8,13,MVB-93,15.48,38(068)93-97-104
Анна,Бойко,anna.boyko20@student.org,1988,2,11,QLK-54,67.94,38(095)31-67-391
Олександр,Павленко,oleksandr.pavlenko4@student.org,1991,7,16,SKA-63,70.25,38(073)90-56-188
Григорій,Петренко,hryhoriy.petrenko18@student.org,1991,3,7,NYB-19,36.39,38(050)37-85-648
Михайло,Цимбал,mykhaylo.tsymbal46@student.org,1979,1,26,VUS-33,44.14,38(099)73-65-135
Дмитро,Макаренко,dmytro.makarenko21@student.org,1987,4,1,CYS-29,25.47,38(098)89-64-851
Петро,Поліщук,petro.polishchuk18@student.org,1983,9,5,OMQ-10,94.3,38(098)49-52-448
Федір,Захарченко,fedir.zakharchenko25@student.org,2000,10,11,QZG-88,58.55,38(063)96-31-651
Тарас,Романенко,taras.romanenko22@student.org,1996,2,28,GNX-97,53.55,38(099)49-77-438
Раїса,Костенко,rayisa.kostenko24@student.org,2001,2,26,RZX-60,49.35,38(073)76-89-668
Тетяна,Левченко,tetyana.levchenko32@student.org,1996,3,1,XXR-45,98.41,38(067)79-21-303
Ігор,Поліщук,ihor.polishchuk38@student.org,1984,12,4,JUZ-61,42.54,38(066)26-28-914
Людмила,Омельченко,lyudmyla.omelchenko15@student.org,2003,7,19,SAA-30,75.17,38(098)10-63-661
Олександр,Авраменко,oleksandr.avramenko5@student.org,1985,3,1,PTJ-45,25.55,38(063)70-42-434
Галина,Скрипка,halyna.skrypka2@student.org,2004,2,22,DXC-73,4.28,38(066)22-43-357
Артем,Новік,artem.novik12@student.org,1976,10,23,DRS-37,48.39,38(063)66-75-198
Тетяна,Поліщук,tetyana.polishchuk6@student.org,1958,8,4,ZHP-54,42.16,38(095)78-86-111
Валентина,Король,valentyna.korol1@student.org,1995,7,20,ANL-80,45.6,38(068)92-81-614
Михайло,Авраменко,mykhaylo.avramenko51@student.org,1967,9,20,YHQ-34,92.84,38(067)34-24-864
Анна,Гайдук,anna.hayduk21@student.org,1961,4,3,LLL-88,1.84,38(095)54-98-513
Валентина,Бойко,valentyna.boyko21@student.org,2007,1,4,KBC-91,69.79,38(050)36-11-804
Інна,Шевченко,inna.shevchenko5@student.org,2010,2,22,TLS-86,67.39,38(073)20-24-686
Олеся,Демченко,olesya.demchenko40@student.org,1965,4,20,YUV-88,44.24,38(066)69-26-931
Максим,Василенко,maksym.vasylenko30@student.org,1955,12,13,TJO-38,68.03,38(097)92-44-683
Євгенія,Гончаренко,yevheniya.honcharenko8@student.org,1976,12,15,BVP-89,0.72,38(093)69-91-445
Олена,Ковальчук,olena.kovalchuk16@student.org,1960,6,25,ZTH-14,63.1,38(097)39-35-848
Дмитро,Кузьменко,dmytro.kuzmenko29@student.org,1954,5,8,LED-33,59.91,38(066)76-21-124
Ірина,Демченко,iryna.demchenko33@student.org,1962,12,25,JKY-48,84.66,38(050)50-85-683
Федір,Шаповал,fedir.shapoval5@student.org,1962,11,29,IDG-60,98.35,38(099)29-53-785
Тетяна,Гордієнко,tetyana.hordiyenko3@student.org,1968,2,13,IDF-74,8.04,38(099)92-85-537
Євгенія,Король,yevheniya.korol32@student.org,1997,5,9,ECJ-35,65.56,38(095)67-65-651
Світлана,Кравченко,svitlana.kravchenko37@student.org,2009,9,14,AXM-49,80.47,38(098)64-25-812
Юрій,Зайцев,yuriy.zaytsev17@student.org,1999,9,1,KYR-44,96.23,38(073)91-68-502
Вікторія,Ковальчук,viktoriya.kovalchuk17@student.org,1971,6,24,XUR-19,86.3,38(097)74-36-587
Денис,Стельмах,denys.stelmakh3@student.org,1969,12,22,BWV-10,58.13,38(095)34-99-566
Катерина,Король,kateryna.korol29@student.org,1962,10,27,QHE-17,87.49,38(096)48-72-895
Григорій,Павленко,hryhoriy.pavlenko45@student.org,1989,1,8,CDL-61,6.77,38(063)20-20-156
Марія,Марченко,mariya.marchenko23@student.org,1978,9,27,CXZ-31,24.63,38(095)67-13-369
Раїса,Омельченко,rayisa.omelchenko8@student.org,2001,9,30,TRB-55,78.17,38(063)37-39-764
Євгенія,Руденко,yevheniya.rudenko28@student.org,1991,5,6,DUL-34,67.02,38(066)86-55-772
Тетяна,Новік,tetyana.novik36@student.org,1974,6,4,WWO-20,83.08,38(097)65-48-473
Марія,Шаповал,mariya.shapoval26@student.org,2009,7,5,HGJ-39,69.34,38(098)28-42-615
Іван,Кузьменко,ivan.kuzmenko4@student.org,2002,4,4,QLK-54,39.31,38(098)18-65-292
Юлія,Макаренко,yuliya.makarenko8@student.org,1972,3,10,KCW-87,90.41,38(098)24-40-556
Станіслав,Шевченко,stanislav.shevchenko42@student.org,1968,8,23,TBR-14,36.02,38(067)74-67-167
Вікторія,Руденко,viktoriya.rudenko12@student.org,2008,7,10,OIX-84,34.57,38(098)67-83-115
Роман,Ткаченко,roman.tkachenko29@student.org,1980,11,25,OQP-38,95.38,38(063)82-31-685
Іван,Захарченко,ivan.zakharchenko21@student.org,1959,2,3,VFV-82,68.98,38(093)94-24-504
Любов,Мельник,lyubov.melnyk10@student.org,1978,7,20,WVO-62,92.09,38(073)15-73-588
Юрій,Коваленко,yuriy.kovalenko28@student.org,2004,12,13,YON-81,1.77,38(096)19-81-949
Валентина,Ковальчук,valentyna.kovalchuk9@student.org,1996,5,13,WLH-50,78.56,38(095)80-31-210
Ірина,Михайленко,iryna.mykhaylenko1@student.org,1963,11,11,TYF-95,32.01,38(063)62-54-575
Андрій,Кузьменко,andriy.kuzmenko50@student.org,2006,2,10,NRN-20,43.66,38(098)68-80-433
Юрій,Гладко,yuriy.hladko3@student.org,1989,12,30,QRR-38,17.45,38(068)81-43-563
Наталія,Романенко,nataliya.romanenko13@student.org,1996,4,27,TVN-71,16.95,38(096)47-65-365
Раїса,Шевченко,rayisa.shevchenko4@student.org,1958,5,26,UMH-94,6.68,38(097)90-73-953
Тарас,Руденко,taras.rudenko10@student.org,1987,11,28,VKF-65,24.26,38(095)40-85-143
Лілія,Омельченко,liliya.omelchenko29@student.org,1993,2,16,PGD-43,55.24,38(068)55-61-898
Роман,Поліщук,roman.polishchuk18@student.org,1993,1,17,QXG-69,65.23,38(099)35-13-151
Наталія,Марченко,nataliya.marchenko@student.org,1992,10,18,DBF-17,99.73,38(098)21-22-325
Катерина,Скрипка,kateryna.skrypka16@student.org,1969,6,29,RCI-40,46.57,38(093)96-94-804
Олександр,Костенко,oleksandr.kostenko40@student.org,1950,1,2,GGQ-99,10.12,38(099)99-59-183
Юрій,Костенко,yuriy.kostenko26@student.org,1975,2,11,ASN-20,56.52,38(096)26-93-997
Любов,Руденко,lyubov.rudenko22@student.org,1960,6,21,VVZ-36,12.52,38(050)64-16-236
Василь,Гордієнко,vasyl.hordiyenko19@student.org,1966,2,2,BUL-27,2.74,38(093)14-36-356
Олександр,Руденко,oleksandr.rudenko17@student.org,2005,1,17,YGX-80,75.97,38(068)28-10-676
Марія,Шевченко,mariya.shevchenko26@student.org,1990,8,26,ZAI-54,20.27,38(097)18-27-281
Інна,Стельмах,inna.stelmakh8@student.org,1989,10,1,YGJ-87,65.31,38(073)69-86-225
Ірина,Кравченко,iryna.kravchenko14@student.org,1993,3,21,QTW-69,75.17,38(098)98-97-419
Ірина,Омельченко,iryna.omelchenko11@student.org,1950,6,6,TPZ-52,76.95,38(067)78-72-912
Денис,Романенко,denys.romanenko9@student.org,1995,2,10,XUO-36,70.38,38(063)60-89-929
Світлана,Захарченко,svitlana.zakharchenko19@student.org,1991,7,18,SQJ-34,73.47,38(066)21-61-236
Остап,Мельник,ostap.melnyk10@student.org,2008,10,2,WHP-20,15.74,38(073)75-86-605
Павло,Скрипка,pavlo.skrypka9@student.org,1952,6,2,TFA-85,10.2,38(050)18-41-566
Ірина,Гордієнко,iryna.hordiyenko45@student.org,1952,8,14,UGG-87,14.78,38(063)44-26-808
Володимир,Савченко,volodymyr.savchenko4@student.org,2009,12,9,ZAC-45,18.32,38(073)54-63-112
Тарас,Новік,taras.novik7@student.org,1960,5,29,GPV-71,22.58,38(066)14-70-488
Катерина,Михайленко,kateryna.mykhaylenko33@student.org,1990,12,25,ACY-97,62.05,38(050)93-85-702
Роман,Поліщук,roman.polishchuk5@student.org,1996,6,23,PGD-98,44.72,38(097)51-56-123
Марія,Лебедь,mariya.lebed20@student.org,1960,6,2,FYL-81,75.93,38(063)96-61-910
Василь,Лебедь,vasyl.lebed5@student.org,1969,5,3,JFL-39,95.75,38(050)33-51-732
Денис,Омельченко,denys.omelchenko7@student.org,1999,9,17,WGZ-85,63.81,38(095)70-93-136
Тарас,Бойко,taras.boyko48@student.org,1955,11,17,GDX-58,12.32,38(096)50-50-952
Анна,Мельник,anna.melnyk34@student.org,1963,3,18,ZTK-81,10.66,38(098)82-30-895
Юрій,Петренко,yuriy.petrenko3@student.org,1981,5,22,FQA-61,46.03,38(093)66-28-692
Ярослав,Рибак,yaroslav.rybak14@student.org,1972,1,14,MGZ-69,27.75,38(093)72-74-604
Віталій,Левченко,vitaliy.levchenko31@student.org,1997,1,22,GOR-58,30.07,38(097)37-67-933
Артем,Костенко,artem.kostenko44@student.org,1973,2,20,ZJA-40,38.52,38(098)93-73-597
Федір,Коваль,fedir.koval1@student.org,2002,3,26,BZC-44,46.02,38(066)60-83-655
Юлія,Панченко,yuliya.panchenko1@student.org,1991,1,22,PXN-74,51.94,38(066)67-49-395
Світлана,Демченко,svitlana.demchenko18@student.org,1972,4,25,KLZ-10,69.29,38(096)86-98-899
Ганна,Бойко,hanna.boyko1@student.org,1976,5,15,BCO-87,18.91,38(097)52-78-157
Роман,Макаренко,roman.makarenko9@student.org,1972,5,29,EES-44,3.37,38(050)65-50-129
Олеся,Шаповал,olesya.shapoval15@student.org,2000,11,18,SZT-11,10.82,38(067)44-97-793
Володимир,Панченко,volodymyr.panchenko32@student.org,1966,1,1,IJO-65,18.95,38(098)24-40-224
Лариса,Савченко,larysa.savchenko26@student.org,1958,1,6,ZJA-40,64.64,38(067)34-47-464
Павло,Кузьменко,pavlo.kuzmenko20@student.org,1953,7,6,BAV-28,74.36,38(067)10-14-539
Дмитро,Михайленко,dmytro.mykhaylenko25@student.org,1952,12,13,HMS-89,21.15,38(099)48-71-245
Роман,Марченко,roman.marchenko77@student.org,1991,2,15,KKU-30,20.32,38(050)82-96-162
Володимир,Лебедь,volodymyr.lebed21@student.org,1982,5,4,BDU-11,67.45,38(095)17-95-409
Федір,Гончаренко,fedir.honcharenko17@student.org,1955,2,8,PFN-45,63.17,38(098)68-80-647
Ірина,Білоус,iryna.bilous23@student.org,1981,3,23,WQV-24,20.02,38(063)20-43-101
Станіслав,Шевчук,stanislav.shevchuk15@student.org,1976,2,19,IAG-36,70.4,38(050)98-88-563
Андрій,Мельник,andriy.melnyk27@student.org,1962,8,19,YFH-21,80.28,38(098)64-98-702
Василь,Мельник,vasyl.melnyk34@student.org,1960,5,6,DMM-54,64.7,38(099)69-11-804
Світлана,Павленко,svitlana.pavlenko29@student.org,1956,4,12,ADQ-50,48.91,38(097)17-59-628
Артем,Костенко,artem.kostenko41@student.org,1994,4,18,IYW-43,56.0,38(073)69-98-389
Катерина,Михайленко,kateryna.mykhaylenko30@student.org,1964,5,26,DID-97,73.11,38(095)22-65-226
Григорій,Макаренко,hryhoriy.makarenko4@student.org,1957,6,25,OEY-65,7.16,38(097)70-75-273
Дмитро,Король,dmytro.korol14@student.org,1987,5,1,FZL-46,48.41,38(068)50-47-549
Костянтин,Омельченко,kostyantyn.omelchenko14@student.org,1950,5,14,NNX-96,42.82,38(067)71-62-655
Максим,Захарченко,maksym.zakharchenko40@student.org,2003,11,7,ENL-15,60.64,38(093)55-34-663
Інна,Марченко,inna.marchenko@student.org,1984,6,28,MKE-54,67.38,38(067)80-97-847
Юлія,Гриценко,yuliya.hrytsenko36@student.org,1980,6,28,JZN-53,58.0,38(073)26-45-513
Тетяна,Іваненко,tetyana.ivanenko22@student.org,2002,9,14,IFE-11,11.78,38(068)71-16-258
Роман,Дорошенко,roman.doroshenko57@student.org,2004,12,4,WXL-73,37.68,38(068)22-50-669
Тарас,Авраменко,taras.avramenko42@student.org,1988,5,31,DMQ-35,1.24,38(097)99-86-309
Юрій,Білоус,yuriy.bilous27@student.org,1999,3,12,BQP-57,91.31,38(050)66-47-359
Богдан,Гончаренко,bohdan.honcharenko35@student.org,1962,3,13,RMB-63,95.91,38(063)96-66-116
Костянтин,Цимбал,kostyantyn.tsymbal7@student.org,1961,7,19,GZB-82,79.35,38(073)83-63-702
Оксана,Лебедь,oksana.lebed8@student.org,1979,5,28,XGK-58,83.64,38(096)76-91-537
Анна,Дорошенко,anna.doroshenko33@student.org,1952,12,20,IXL-95,20.73,38(093)65-73-779
Вікторія,Кравченко,viktoriya.kravchenko36@student.org,1957,9,15,LEV-52,59.2,38(066)31-64-270
Тетяна,Новік,tetyana.novik18@student.org,1976,4,17,TXK-54,47.29,38(068)53-68-716
Володимир,Іваненко,volodymyr.ivanenko7@student.org,2003,9,6,OXP-50,48.05,38(098)83-63-357
Ганна,Гриценко,hanna.hrytsenko5@student.org,1997,3,7,OQW-75,99.42,38(097)21-26-146
Григорій,Мельник,hryhoriy.melnyk1@student.org,1983,12,27,NZU-67,7.33,38(096)37-48-618
Олеся,Гончаренко,olesya.honcharenko39@student.org,1950,8,10,HNA-90,1.58,38(097)98-35-794
Євгенія,Білоус,yevheniya.bilous19@student.org,1996,6,13,NDH-84,43.65,38(099)54-82-779
Людмила,Дорошенко,lyudmyla.doroshenko36@student.org,1965,6,9,AEG-31,46.09,38(098)70-56-361
Ігор,Бойко,ihor.boyko16@student.org,1989,11,25,WKS-71,35.8,38(093)23-33-900
Алла,Макаренко,alla.makarenko20@student.org,1988,9,7,VBS-83,24.49,38(098)13-50-416
Надія,Романенко,nadiya.romanenko34@student.org,2000,7,28,VEQ-35,82.22,38(095)50-85-798
Вера,Коваленко,vera.kovalenko5@student.org,1979,5,17,DZM-24,75.65,38(066)78-79-912
Віталій,Мельник,vitaliy.melnyk17@student.org,1950,10,5,XML-10,11.52,38(068)72-10-270
Павло,Новік,pavlo.novik15@student.org,1991,3,16,DYX-77,2.69,38(067)41-82-738
Лілія,Шевчук,liliya.shevchuk@student.org,1960,4,28,TLL-38,92.34,38(063)85-91-716
Роман,Романенко,roman.romanenko41@student.org,1969,6,19,KGP-68,7.02,38(063)98-78-563
Віталій,Павленко,vitaliy.pavlenko46@student.org,1999,10,8,YBK-86,47.49,38(068)85-94-371
Григорій,Козлов,hryhoriy.kozlov8@student.org,1970,9,25,CSM-73,82.61,38(067)88-32-599
Раїса,Петренко,rayisa.petrenko21@student.org,2001,8,16,TPL-54,53.57,38(098)41-47-228
Павло,Козлов,pavlo.kozlov28@student.org,1967,4,9,URC-81,41.24,38(098)20-72-764
Артем,Лисенко,artem.lysenko24@student.org,1979,12,25,GQT-79,65.68,38(096)30-85-944
Петро,Ткаченко,petro.tkachenko19@student.org,1996,9,21,DJU-43,30.11,38(098)50-91-978
Михайло,Гриценко,mykhaylo.hrytsenko13@student.org,2002,4,23,PXB-70,58.79,38(050)95-21-919
Лариса,Бойко,larysa.boyko8@student.org,1982,8,21,OTV-16,43.11,38(066)39-48-445
Станіслав,Павленко,stanislav.pavlenko5@student.org,1979,8,6,WBQ-25,11.99,38(067)21-17-322
Олеся,Стельмах,olesya.stelmakh15@student.org,1990,8,24,YOW-45,3.21,38(095)35-40-502
Вікторія,Новік,viktoriya.novik20@student.org,1995,1,16,MHF-64,5.81,38(066)66-46-353
Ганна,Савченко,hanna.savchenko19@student.org,2010,5,20,ABS-69,70.72,38(067)38-61-824
Валентина,Коваленко,valentyna.kovalenko37@student.org,1956,1,3,VJA-95,18.66,38(050)34-28-950
Ігор,Скрипка,ihor.skrypka26@student.org,1971,3,31,HMS-89,78.54,38(066)60-83-589
Артем,Кравченко,artem.kravchenko15@student.org,1977,8,11,XBU-48,46.67,38(097)37-66-889
Тетяна,Бойко,tetyana.boyko25@student.org,1967,8,23,LUE-73,35.26,38(063)53-17-685
Костянтин,Костенко,kostyantyn.kostenko13@student.org,1975,11,17,ZTN-88,62.15,38(096)80-12-759
Любов,Захарченко,lyubov.zakharchenko9@student.org,1969,3,28,QGS-78,15.14,38(098)87-38-121
Ярослав,Гайдук,yaroslav.hayduk28@student.org,1995,11,8,BAJ-82,89.93,38(096)24-89-660
Роман,Шевчук,roman.shevchuk57@student.org,1964,3,1,PPP-95,52.91,38(050)35-77-678
Надія,Іваненко,nadiya.ivanenko35@student.org,1997,3,25,TBF-76,82.82,38(095)92-41-307
Роман,Шевчук,roman.shevchuk63@student.org,1999,3,28,DKW-52,77.61,38(067)37-29-151
Валентина,Романенко,valentyna.romanenko33@student.org,2002,11,10,TBA-46,90.12,38(066)24-74-911
Валентина,Павленко,valentyna.pavlenko17@student.org,2007,1,22,PXN-74,86.2,38(073)91-84-615
Вікторія,Шевченко,viktoriya.shevchenko19@student.org,1977,10,22,OLT-32,67.63,38(063)89-25-706
Іван,Кравченко,ivan.kravchenko50@student.org,2003,9,22,SGN-84,9.8,38(063)60-54-645
Марія,Гладко,mariya.hladko3@student.org,1977,6,20,BDU-11,49.64,38(063)62-64-948
Алла,Білоус,alla.bilous6@student.org,1989,10,17,EBW-43,74.05,38(096)34-42-672
Валентина,Авраменко,valentyna.avramenko22@student.org,1976,6,18,HNA-90,7.63,38(063)87-42-290
Федір,Козлов,fedir.kozlov42@student.org,1959,3,4,EIN-35,70.57,38(093)99-86-213
Дмитро,Костенко,dmytro.kostenko5@student.org,2004,9,6,APF-58,73.32,38(093)47-82-719
Наталія,Коваленко,nataliya.kovalenko21@student.org,1994,2,12,UMD-92,96.03,38(066)15-27-693
Іван,Никоненко,ivan.nykonenko17@student.org,1994,11,23,ZVE-19,12.63,38(097)59-13-151
Тетяна,Шевченко,tetyana.shevchenko31@student.org,1966,5,21,MQW-29,49.48,38(066)84-71-989
Алла,Скрипка,alla.skrypka42@student.org,1980,11,3,JNO-79,46.69,38(073)12-14-135
Богдан,Гриценко,bohdan.hrytsenko6@student.org,2001,3,23,ZMW-44,62.13,38(050)99-44-418
Денис,Костенко,denys.kostenko4@student.org,1952,3,20,VTT-82,87.29,38(050)83-73-170
Ярослав,Костенко,yaroslav.kostenko13@student.org,1975,2,16,YQK-74,5.43,38(097)34-81-100
Дмитро,Павленко,dmytro.pavlenko16@student.org,2005,8,15,TER-76,17.5,38(093)31-34-742
Артем,Савченко,artem.savchenko32@student.org,2002,2,1,BRW-62,78.62,38(098)29-20-693
Любов,Василенко,lyubov.vasylenko26@student.org,1956,6,19,ACV-59,22.34,38(093)61-98-630
Людмила,Романенко,lyudmyla.romanenko39@student.org,1974,2,20,KPT-93,1.66,38(068)72-65-270
Дмитро,Омельченко,dmytro.omelchenko39@student.org,1957,1,29,MIO-98,86.23,38(063)55-84-573
Іван,Мельник,ivan.melnyk50@student.org,1957,6,30,MKO-42,43.59,38(095)64-24-532
Вікторія,Ткаченко,viktoriya.tkachenko16@student.org,1986,4,11,ZKB-32,50.5,38(073)33-62-382
Федір,Кузьменко,fedir.kuzmenko29@student.org,1990,10,26,EDX-14,93.89,38(097)70-63-127
Ганна,Гончаренко,hanna.honcharenko28@student.org,1958,3,7,QTK-28,56.88,38(067)10-38-627
Богдан,Романенко,bohdan.romanenko@student.org,1958,12,8,JYG-63,1.36,38(097)59-42-299
Дмитро,Омельченко,dmytro.omelchenko22@student.org,1954,9,5,RWQ-46,97.79,38(096)88-45-348
Анна,Шаповал,anna.shapoval18@student.org,1971,4,21,HAP-24,94.88,38(098)66-58-919
Юлія,Гриценко,yuliya.hrytsenko3@student.org,1973,10,25,LIW-45,49.2,38(050)10-65-605
Федір,Ковальчук,fedir.kovalchuk17@student.org,1962,11,23,KGO-40,55.25,38(050)72-34-635
Володимир,Никоненко,volodymyr.nykonenko37@student.org,1959,10,31,NLV-85,62.68,38(097)70-84-792
Олеся,Литвин,olesya.lytvyn22@student.org,1982,5,24,YNB-41,91.05,38(068)83-88-513
Максим,Никоненко,maksym.nykonenko28@student.org,1993,4,14,ZKV-72,15.92,38(093)97-78-621
Валентина,Ткаченко,valentyna.tkachenko22@student.org,1970,12,26,OTG-39,62.51,38(095)95-14-380
Петро,Гайдук,petro.hayduk21@student.org,1974,2,12,XGZ-64,36.07,38(067)51-54-366
Юрій,Панченко,yuriy.panchenko@student.org,1962,9,9,OKS-97,87.58,38(099)46-93-211
Остап,Цимбал,ostap.tsymbal38@student.org,1975,9,13,VDE-45,60.13,38(099)13-61-958
Максим,Лисенко,maksym.lysenko46@student.org,1954,7,26,IRA-71,38.64,38(098)29-40-928
Павло,Лебедь,pavlo.lebed@student.org,1998,2,13,AWJ-64,96.35,38(095)16-85-958
Валентина,Король,valentyna.korol32@student.org,1982,10,16,RJR-78,52.85,38(068)60-28-121
Людмила,Захарченко,lyudmyla.zakharchenko26@student.org,1957,8,15,PLG-12,3.09,38(066)62-45-222
Василь,Цимбал,vasyl.tsymbal11@student.org,1986,10,10,LIU-18,36.66,38(073)66-52-878
Денис,Гайдук,denys.hayduk27@student.org,2010,9,29,MLY-38,23.79,38(096)75-33-163
Сергій,Савченко,serhiy.savchenko4@student.org,1956,8,1,ZEO-70,33.93,38(098)90-84-934
Лілія,Захарченко,liliya.zakharchenko22@student.org,1965,12,15,HTY-32,29.87,38(095)15-66-387
Юрій,Гордієнко,yuriy.hordiyenko2@student.org,1955,3,15,EVN-66,91.22,38(095)94-97-922
Андрій,Лисенко,andriy.lysenko15@student.org,2010,10,26,SBH-37,66.34,38(093)59-74-622
Юлія,Лебедь,yuliya.lebed6@student.org,2000,3,19,DEG-17,75.53,38(066)76-17-122
Оксана,Василенко,oksana.vasylenko28@student.org,1974,7,18,EGV-16,13.11,38(068)87-71-731
Григорій,Павленко,hryhoriy.pavlenko12@student.org,1968,11,6,DON-86,51.64,38(099)72-54-888
Петро,Ковальчук,petro.kovalchuk30@student.org,2003,4,10,RZX-60,42.61,38(096)94-12-268
Петро,Никоненко,petro.nykonenko10@student.org,1977,5,8,KFZ-46,60.87,38(093)58-70-196
Валентина,Цимбал,valentyna.tsymbal16@student.org,1979,1,5,TDI-82,84.78,38(099)85-56-801
Любов,Коваль,lyubov.koval10@student.org,1997,1,15,KFS-31,83.92,38(095)90-77-120
Григорій,Мельник,hryhoriy.melnyk34@student.org,1980,2,22,EDM-79,37.7,38(095)17-34-894
Богдан,Захарченко,bohdan.zakharchenko16@student.org,2004,2,24,ISW-32,46.78,38(096)67-45-234
Ігор,Захарченко,ihor.zakharchenko31@student.org,1988,2,15,SPV-87,36.89,38(099)61-25-369
Олександр,Стельмах,oleksandr.stelmakh16@student.org,1998,10,27,PGM-33,49.85,38(097)20-55-705
Олена,Павленко,olena.pavlenko23@student.org,2009,1,10,EHN-27,69.64,38(068)42-18-835
Віталій,Руденко,vitaliy.rudenko11@student.org,1977,12,6,DIH-43,82.23,38(073)90-19-422
Федір,Гриценко,fedir.hrytsenko41@student.org,1999,9,24,EZL-53,23.53,38(093)68-18-740
Андрій,Павленко,andriy.pavlenko8@student.org,1984,1,13,LCF-17,0.63,38(095)35-16-687
Павло,Гордієнко,pavlo.hordiyenko18@student.org,1978,3,23,YWY-26,32.3,38(097)61-68-797
Денис,Петренко,denys.petrenko1@student.org,1955,2,27,ARZ-63,38.87,38(093)85-21-226
Остап,Марченко,ostap.marchenko28@student.org,1970,7,15,EVP-84,68.9,38(068)46-98-391
Віктор,Романенко,viktor.romanenko18@student.org,1963,12,9,GVM-62,34.39,38(097)72-65-864
Денис,Романенко,denys.romanenko28@student.org,1966,3,31,TIX-34,25.33,38(066)23-25-935
Станіслав,Савченко,stanislav.savchenko10@student.org,1982,9,1,BLG-36,99.56,38(063)45-31-813
Тарас,Захарченко,taras.zakharchenko32@student.org,1985,4,24,EHV-35,47.72,38(093)13-20-988
Роман,Панченко,roman.panchenko53@student.org,2004,6,23,DDZ-24,14.89,38(068)56-26-368
Ігор,Романенко,ihor.romanenko19@student.org,1974,9,21,LRS-50,75.77,38(099)44-24-102
Людмила,Гайдук,lyudmyla.hayduk22@student.org,1973,12,1,RXH-75,8.25,38(073)34-35-420
Юрій,Авраменко,yuriy.avramenko17@student.org,1995,9,17,XRB-55,64.44,38(097)96-73-779
Тетяна,Кравченко,tetyana.kravchenko7@student.org,1954,11,27,AVM-78,73.45,38(099)69-95-837
Роман,Гончаренко,roman.honcharenko31@student.org,1964,8,26,YBM-60,24.86,38(097)97-12-238
Дмитро,Скрипка,dmytro.skrypka5@student.org,1986,8,14,UQW-56,41.41,38(099)70-94-968
Алла,Дорошенко,alla.doroshenko13@student.org,1993,12,18,ZGH-40,19.76,38(050)48-36-135
Алла,Гладко,alla.hladko30@student.org,1999,1,19,UIH-37,32.32,38(099)12-24-600
Анна,Стельмах,anna.stelmakh@student.org,1988,10,24,IJH-38,39.28,38(050)22-36-142
Петро,Дорошенко,petro.doroshenko31@student.org,1958,5,29,NFN-63,12.67,38(068)49-15-124
