m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Марія,Демченко,mariya.demchenko4@student.org,1960,3,11,QHY-18,2.38,38(096)26-82-325
Олександр,Гриценко,oleksandr.hrytsenko31@student.org,1951,12,16,LFM-68,6.53,38(067)26-43-908
Сергій,Стельмах,serhiy.stelmakh10@student.org,1960,9,2,IYI-58,82.55,38(096)40-71-208
Валентина,Никоненко,valentyna.nykonenko2@student.org,2009,11,30,EAU-58,79.02,38(050)65-69-582
Анна,Омельченко,anna.omelchenko25@student.org,1952,2,17,GOT-74,48.99,38(095)21-70-180
Олександр,Скрипка,oleksandr.skrypka37@student.org,1955,7,15,XEU-77,23.37,38(098)95-23-915
Сергій,Ткаченко,serhiy.tkachenko12@student.org,1966,10,13,ODW-23,34.67,38(068)29-38-310
Богдан,Гордієнко,bohdan.hordiyenko5@student.org,1969,7,7,AEG-31,91.52,38(095)32-97-793
Василь,Бойко,vasyl.boyko8@student.org,1966,4,2,MJW-29,85.61,38(097)13-37-871
Роман,Петренко,roman.petrenko42@student.org,1971,7,12,JNM-47,40.6,38(093)54-75-489
Вікторія,Демченко,viktoriya.demchenko31@student.org,1999,4,23,CYW-13,28.09,38(098)25-42-771
Денис,Ткаченко,denys.tkachenko10@student.org,1953,12,1,RBW-41,99.74,38(073)78-32-332
Василь,Авраменко,vasyl.avramenko@student.org,1987,1,8,CVQ-94,94.42,38(068)97-80-696
Юрій,Руденко,yuriy.rudenko28@student.org,1977,4,18,NKJ-58,33.9,38(095)31-95-249
Людмила,Руденко,lyudmyla.rudenko9@student.org,1962,1,4,LEG-28,12.3,38(099)66-17-297
Роман,Михайленко,roman.mykhaylenko34@student.org,1994,5,21,JPD-79,71.08,38(096)49-41-292
Наталія,Демченко,nataliya.demchenko14@student.org,1985,4,1,FDF-77,69.28,38(095)34-85-377
Тарас,Стельмах,taras.stelmakh10@student.org,1995,11,25,WIF-81,42.78,38(095)87-87-771
Світлана,Зайцев,svitlana.zaytsev41@student.org,1952,4,20,DYX-77,4.98,38(073)47-37-632
Інна,Зайцев,inna.zaytsev16@student.org,1954,2,7,LBE-54,34.67,38(097)10-79-461
Ірина,Цимбал,iryna.tsymbal20@student.org,1993,4,5,RMT-81,0.46,38(073)24-16-837
Тетяна,Рибак,tetyana.rybak10@student.org,1980,2,2,TLC-92,2.31,38(067)82-97-809
Раїса,Зайцев,rayisa.zaytsev12@student.org,1987,7,15,XPH-46,96.32,38(096)63-60-668
Юрій,Кравченко,yuriy.kravchenko34@student.org,1979,10,26,UAB-95,62.12,38(067)59-55-814
Роман,Коваленко,roman.kovalenko17@student.org,1993,8,19,OFJ-99,9.72,38(073)96-44-148
Володимир,Левченко,volodymyr.levchenko20@student.org,1957,2,7,BUD-55,66.25,38(073)59-21-105
Олександр,Марченко,oleksandr.marchenko27@student.org,1953,12,22,NBX-63,63.09,38(096)59-42-869
Петро,Кравченко,petro.kravchenko35@student.org,1996,1,13,NIJ-37,53.3,38(066)67-52-720
Роман,Демченко,roman.demchenko3@student.org,1994,6,14,QIT-71,24.36,38(066)24-96-389
Олеся,Авраменко,olesya.avramenko4@student.org,1975,10,3,UJA-48,61.33,38(098)94-44-909
Василь,Литвин,vasyl.lytvyn10@student.org,1998,12,16,ADY-76,29.22,38(099)92-61-249
Наталія,Петренко,nataliya.petrenko14@student.org,2010,1,29,CGV-49,46.67,38(096)72-77-965
Максим,Гриценко,maksym.hrytsenko23@student.org,1962,12,31,JCM-58,49.66,38(098)49-89-732
Наталія,Макаренко,nataliya.makarenko9@student.org,1997,10,21,ZKV-72,34.41,38(097)43-41-135
Михайло,Гайдук,mykhaylo.hayduk35@student.org,1961,6,27,USJ-99,34.49,38(067)71-36-465
Світлана,Шевчук,svitlana.shevchuk24@student.org,1984,2,9,XFJ-51,58.11,38(063)59-13-986
Ірина,Марченко,iryna.marchenko8@student.org,1993,6,21,JUZ-61,48.4,38(068)61-53-219
Інна,Скрипка,inna.skrypka1@student.org,1976,6,17,KFC-39,54.87,38(063)74-92-680
Іван,Литвин,ivan.lytvyn25@student.org,1956,8,7,RHE-83,43.74,38(097)48-46-619
Вікторія,Левченко,viktoriya.levchenko6@student.org,1981,7,6,FFY-35,87.34,38(073)38-97-101
Федір,Павленко,fedir.pavlenko38@student.org,1967,1,23,ZOP-40,2.93,38(096)94-97-978
Василь,Макаренко,vasyl.makarenko13@student.org,1955,7,10,QST-29,20.42,38(099)47-49-717
Денис,Василенко,denys.vasylenko@student.org,1957,3,27,AMM-19,47.54,38(095)49-94-864
Валентина,Михайленко,valentyna.mykhaylenko28@student.org,1993,6,9,JGK-71,9.92,38(095)35-80-773
Павло,Зайцев,pavlo.zaytsev26@student.org,1996,3,3,QUM-74,38.42,38(066)26-24-719
Федір,Никоненко,fedir.nykonenko20@student.org,1959,2,1,JPD-79,64.7,38(063)55-41-146
Лілія,Коваль,liliya.koval33@student.org,1959,8,28,UBE-69,10.64,38(098)19-99-279
Оксана,Іваненко,oksana.ivanenko11@student.org,1970,9,10,CZN-74,23.24,38(066)57-11-389
Вікторія,Шевченко,viktoriya.shevchenko45@student.org,1971,8,31,WSQ-76,82.07,38(050)87-50-898
Катерина,Василенко,kateryna.vasylenko26@student.org,2006,1,25,ZEB-93,5.85,38(093)43-92-725
Валентина,Гладко,valentyna.hladko13@student.org,1988,12,22,GGX-20,29.03,38(066)89-41-201
Інна,Макаренко,inna.makarenko44@student.org,1979,4,15,VTZ-45,97.7,38(099)12-60-633
Лілія,Гончаренко,liliya.honcharenko2@student.org,1952,8,3,ZUU-81,25.99,38(095)62-26-446
Лілія,Демченко,liliya.demchenko37@student.org,2004,6,11,OKK-10,71.28,38(073)89-11-257
Григорій,Гриценко,hryhoriy.hrytsenko7@student.org,1958,9,29,TWP-89,91.81,38(050)99-89-553
Тарас,Мельник,taras.melnyk23@student.org,2000,5,18,ZPK-31,71.92,38(050)74-74-179
Катерина,Павленко,kateryna.pavlenko9@student.org,2008,4,3,YFJ-92,15.92,38(093)17-42-132
Артем,Рибак,artem.rybak14@student.org,1981,10,9,WXL-20,47.27,38(073)81-86-714
Ярослав,Никоненко,yaroslav.nykonenko26@student.org,1974,1,18,AOA-59,43.33,38(097)65-39-353
Володимир,Шаповал,volodymyr.shapoval23@student.org,1997,10,4,QHV-31,36.33,38(093)78-70-711
Костянтин,Савченко,kostyantyn.savchenko36@student.org,1953,1,7,UEM-41,79.37,38(050)96-29-108
Раїса,Дорошенко,rayisa.doroshenko12@student.org,1954,3,21,VQP-78,95.03,38(066)38-28-747
Федір,Захарченко,fedir.zakharchenko9@student.org,1959,5,26,VGQ-40,29.05,38(093)37-88-679
Лілія,Новік,liliya.novik37@student.org,1999,7,4,LCF-17,96.16,38(095)52-46-797
Ярослав,Ковальчук,yaroslav.kovalchuk16@student.org,1996,3,17,EPI-61,38.66,38(095)79-58-972
Оксана,Василенко,oksana.vasylenko39@student.org,1963,10,25,VWX-29,10.74,38(073)54-70-662
Юрій,Король,yuriy.korol34@student.org,1953,1,13,WGX-93,53.81,38(068)83-11-719
Роман,Костенко,roman.kostenko@student.org,1977,4,16,GIP-79,93.12,38(068)84-70-221
Іван,Поліщук,ivan.polishchuk43@student.org,1987,9,10,TPS-12,71.2,38(067)98-66-410
Лариса,Кузьменко,larysa.kuzmenko28@student.org,1982,9,29,BXV-10,26.93,38(068)60-68-181
Валентина,Новік,valentyna.novik28@student.org,1969,9,18,WZA-23,25.21,38(050)96-45-374
Марія,Панченко,mariya.panchenko5@student.org,1950,3,26,PJZ-30,21.92,38(067)68-99-298
Сергій,Ткаченко,serhiy.tkachenko2@student.org,1980,12,27,NAM-86,27.99,38(097)10-71-943
Віктор,Іваненко,viktor.ivanenko1@student.org,1971,3,16,TWH-21,72.71,38(073)54-90-214
Денис,Авраменко,denys.avramenko8@student.org,1993,7,30,WWO-20,22.86,38(068)29-87-422
Сергій,Литвин,serhiy.lytvyn30@student.org,1950,12,30,ZNU-80,45.31,38(073)79-26-191
Григорій,Коваленко,hryhoriy.kovalenko22@student.org,2005,9,25,ZKY-88,99.54,38(097)44-64-293
Федір,Король,fedir.korol27@student.org,1958,4,19,ECM-82,35.74,38(067)79-39-272
Станіслав,Король,stanislav.korol30@student.org,1985,4,26,ASX-54,72.07,38(096)34-13-508
Михайло,Панченко,mykhaylo.panchenko6@student.org,1988,8,30,KBF-20,60.83,38(073)63-68-322
Роман,Кравченко,roman.kravchenko66@student.org,1956,7,10,FKA-38,74.52,38(093)97-52-288
Інна,Коваленко,inna.kovalenko3@student.org,1989,7,15,FVW-14,4.16,38(066)84-23-366
Віктор,Михайленко,viktor.mykhaylenko3@student.org,1965,8,27,FIR-31,32.93,38(073)69-47-167
Василь,Король,vasyl.korol3@student.org,2003,1,31,ICO-23,35.69,38(067)46-30-404
Євгенія,Ковальчук,yevheniya.kovalchuk13@student.org,1977,10,28,KCY-24,76.48,38(093)51-71-443
Інна,Поліщук,inna.polishchuk18@student.org,1997,9,11,YDG-56,39.78,38(093)21-42-365
Ганна,Ковальчук,hanna.kovalchuk30@student.org,2006,5,24,OMM-27,95.32,38(097)26-68-490
Галина,Панченко,halyna.panchenko3@student.org,2003,3,8,MGE-61,51.09,38(067)26-44-506
Вікторія,Рибак,viktoriya.rybak1@student.org,1991,12,4,QCK-38,24.71,38(050)89-46-526
Григорій,Литвин,hryhoriy.lytvyn33@student.org,1981,5,5,NVX-90,31.87,38(093)62-98-760
Катерина,Кравченко,kateryna.kravchenko8@student.org,1975,7,30,EUU-86,13.99,38(093)77-78-314
Дмитро,Литвин,dmytro.lytvyn17@student.org,1976,6,13,EZN-62,30.09,38(097)17-52-934
Роман,Василенко,roman.vasylenko70@student.org,1950,3,8,NCO-96,46.03,38(093)13-60-472
Олена,Мельник,olena.melnyk22@student.org,1969,6,18,TYD-92,44.19,38(093)62-94-450
Юлія,Ковальчук,yuliya.kovalchuk17@student.org,2001,11,29,IFO-79,66.56,38(095)97-42-156
Інна,Макаренко,inna.makarenko40@student.org,1992,2,24,TYD-92,46.4,38(050)57-16-978
Наталія,Поліщук,nataliya.polishchuk35@student.org,2001,7,31,RWB-34,64.23,38(096)55-69-393
Лариса,Гордієнко,larysa.hordiyenko28@student.org,1991,1,3,ABY-41,40.78,38(099)20-11-336
Галина,Шаповал,halyna.shapoval42@student.org,1989,3,24,ISY-87,77.48,38(093)73-15-667
Марія,Поліщук,mariya.polishchuk30@student.org,1991,9,4,XEW-63,42.0,38(050)76-83-595
Дмитро,Шаповал,dmytro.shapoval38@student.org,2000,9,12,ECM-82,49.98,38(096)47-81-146
Анна,Руденко,anna.rudenko20@student.org,1978,3,10,ZGH-40,7.59,38(098)19-45-749
Валентина,Романенко,valentyna.romanenko45@student.org,2010,10,28,MAY-67,65.4,38(066)14-53-650
Галина,Стельмах,halyna.stelmakh30@student.org,1971,5,1,GZB-10,23.63,38(068)91-91-692
Наталія,Кузьменко,nataliya.kuzmenko22@student.org,1967,4,12,SDG-83,2.12,38(097)31-46-567
Павло,Зайцев,pavlo.zaytsev27@student.org,1995,9,24,SGO-61,29.86,38(098)21-57-732
Вікторія,Гладко,viktoriya.hladko34@student.org,1953,2,26,RVE-55,48.69,38(095)15-56-883
Тарас,Кузьменко,taras.kuzmenko11@student.org,1967,7,25,TFH-81,26.4,38(066)73-28-811
Світлана,Руденко,svitlana.rudenko25@student.org,1994,6,5,UVZ-46,25.64,38(097)55-51-138
Денис,Литвин,denys.lytvyn19@student.org,1988,7,12,ANQ-23,74.84,38(050)66-82-582
Михайло,Марченко,mykhaylo.marchenko7@student.org,1965,6,13,JUR-49,30.22,38(098)77-88-340
Максим,Рибак,maksym.rybak33@student.org,1998,10,9,MKP-50,60.78,38(098)85-24-351
Максим,Новік,maksym.novik8@student.org,2002,9,17,KCR-13,39.95,38(099)33-49-654
Сергій,Омельченко,serhiy.omelchenko23@student.org,1960,11,13,JWE-36,97.67,38(050)42-73-698
Валентина,Василенко,valentyna.vasylenko10@student.org,1992,5,5,GQP-58,70.17,38(066)13-25-444
Роман,Мельник,roman.melnyk54@student.org,1997,8,15,ZSF-17,63.88,38(095)20-18-879
Лілія,Михайленко,liliya.mykhaylenko1@student.org,2004,7,2,UOK-28,84.23,38(096)29-88-613
Галина,Ткаченко,halyna.tkachenko19@student.org,2005,12,22,IEO-95,18.52,38(068)76-50-574
Інна,Савченко,inna.savchenko3@student.org,1958,7,1,MNO-33,68.51,38(068)79-43-284
Лілія,Козлов,liliya.kozlov22@student.org,1982,4,16,SLE-96,95.58,38(096)94-33-334
Раїса,Гордієнко,rayisa.hordiyenko18@student.org,1968,6,5,BDR-39,50.72,38(097)48-26-431
Артем,Ткаченко,artem.tkachenko3@student.org,1995,10,1,ZVE-19,27.6,38(063)44-61-952
Олеся,Романенко,olesya.romanenko29@student.org,1985,7,1,BBC-63,16.51,38(066)47-13-719
Володимир,Петренко,volodymyr.petrenko38@student.org,2004,1,7,KQQ-67,62.99,38(063)36-86-114
Олена,Рибак,olena.rybak11@student.org,1974,3,31,VTT-82,31.91,38(073)78-54-883
Ігор,Кузьменко,ihor.kuzmenko44@student.org,1953,7,17,SJT-73,75.57,38(073)80-33-660
Вікторія,Левченко,viktoriya.levchenko17@student.org,1974,12,16,GKV-72,10.29,38(073)59-71-845
Валентина,Козлов,valentyna.kozlov12@student.org,1980,5,8,ABS-69,74.89,38(093)38-75-289
Ярослав,Дорошенко,yaroslav.doroshenko12@student.org,1954,1,5,ISW-24,37.97,38(097)54-89-282
Євгенія,Бойко,yevheniya.boyko27@student.org,1995,7,15,JKV-67,69.85,38(099)85-99-320
Михайло,Омельченко,mykhaylo.omelchenko1@student.org,1979,7,26,ZPW-77,0.26,38(097)15-60-127
Катерина,Стельмах,kateryna.stelmakh9@student.org,1978,7,30,DLE-93,15.31,38(067)52-34-340
Тарас,Костенко,taras.kostenko7@student.org,1977,3,12,MSA-83,6.03,38(095)53-16-452
Марія,Павленко,mariya.pavlenko15@student.org,1964,5,4,YPI-46,75.13,38(099)56-82-265
Григорій,Гриценко,hryhoriy.hrytsenko50@student.org,2000,4,5,JBI-43,42.94,38(093)48-74-596
Олександр,Василенко,oleksandr.vasylenko@student.org,1950,9,17,LDP-84,70.83,38(068)12-66-901
Анна,Кравченко,anna.kravchenko7@student.org,1970,12,2,BSQ-40,8.97,38(067)64-94-764
Богдан,Макаренко,bohdan.makarenko44@student.org,2003,3,26,JZF-19,1.83,38(093)37-76-813
Остап,Руденко,ostap.rudenko37@student.org,1974,2,9,CEN-55,29.08,38(063)95-57-155
Інна,Ковальчук,inna.kovalchuk3@student.org,1967,8,21,OCA-44,72.27,38(073)89-54-856
Іван,Михайленко,ivan.mykhaylenko6@student.org,1950,4,4,TFG-96,55.87,38(097)56-97-611
Богдан,Цимбал,bohdan.tsymbal25@student.org,1953,7,10,CLS-23,1.0,38(098)64-28-420
Ярослав,Панченко,yaroslav.panchenko34@student.org,1995,11,20,MIR-56,13.62,38(099)22-77-835
Іван,Ковальчук,ivan.kovalchuk17@student.org,2005,4,3,VHE-92,88.61,38(093)99-26-204
Олена,Авраменко,olena.avramenko22@student.org,2003,11,12,RJV-55,72.04,38(050)37-19-785
Денис,Демченко,denys.demchenko14@student.org,2007,11,27,FYE-82,4.19,38(099)24-12-566
Тарас,Поліщук,taras.polishchuk34@student.org,1987,12,27,JUR-49,36.43,38(099)81-44-712
Ігор,Гайдук,ihor.hayduk27@student.org,2003,9,5,PLK-76,11.4,38(067)74-34-469
Олександр,Скрипка,oleksandr.skrypka14@student.org,1977,8,3,DEI-36,13.59,38(095)56-62-319
Володимир,Зайцев,volodymyr.zaytsev@student.org,1969,9,27,DLN-14,89.22,38(050)68-59-481
Вікторія,Литвин,viktoriya.lytvyn23@student.org,1962,7,22,RDK-66,7.21,38(050)40-38-966
Людмила,Гайдук,lyudmyla.hayduk22@student.org,1973,12,1,RXH-75,8.25,38(073)34-35-420
Оксана,Новік,oksana.novik9@student.org,2004,2,21,VOM-38,56.51,38(095)76-53-645
Лілія,Коваль,liliya.koval13@student.org,1997,8,28,OVF-62,86.65,38(050)36-58-110
Вера,Кравченко,vera.kravchenko11@student.org,2003,4,7,EOB-22,12.16,38(063)67-36-109
Лариса,Романенко,larysa.romanenko35@student.org,2001,9,30,REU-86,46.01,38(093)40-92-928
Тетяна,Михайленко,tetyana.mykhaylenko33@student.org,1970,9,9,BSL-22,60.81,38(098)85-94-833
Раїса,Захарченко,rayisa.zakharchenko5@student.org,1971,2,28,EME-24,9.17,38(097)32-58-277
Катерина,Марченко,kateryna.marchenko14@student.org,1976,8,25,KTX-32,83.44,38(050)74-41-320
Володимир,Гладко,volodymyr.hladko14@student.org,1990,2,2,VRJ-77,46.03,38(068)46-97-293
Іван,Зайцев,ivan.zaytsev27@student.org,1978,10,20,BPN-77,80.38,38(068)40-85-265
Іван,Литвин,ivan.lytvyn37@student.org,1984,6,25,FNN-37,9.19,38(073)32-60-214
Юрій,Іваненко,yuriy.ivanenko19@student.org,1977,5,22,MKC-39,52.6,38(067)93-30-635
Марія,Ковальчук,mariya.kovalchuk50@student.org,1981,8,13,HKF-67,27.99,38(066)56-94-838
Максим,Гордієнко,maksym.hordiyenko18@student.org,1975,11,30,IDC-38,75.73,38(098)62-17-258
Катерина,Павленко,kateryna.pavlenko7@student.org,1998,10,19,NYB-19,5.96,38(095)82-52-684
Григорій,Гриценко,hryhoriy.hrytsenko17@student.org,1965,3,10,POE-56,20.9,38(066)53-75-930
Роман,Костенко,roman.kostenko25@student.org,1979,7,8,AOV-43,58.57,38(095)62-74-821
Ганна,Бойко,hanna.boyko6@student.org,2009,10,6,TLS-86,94.31,38(096)56-61-911
Олена,Литвин,olena.lytvyn5@student.org,2009,3,3,PPK-58,63.83,38(095)83-34-657
Лілія,Панченко,liliya.panchenko14@student.org,1985,6,16,ZTE-88,79.12,38(097)22-76-511
Раїса,Лебедь,rayisa.lebed13@student.org,1975,7,21,PIK-23,59.35,38(068)64-44-924
Максим,Іваненко,maksym.ivanenko26@student.org,1968,6,29,QMV-16,99.88,38(097)17-22-360
Ганна,Никоненко,hanna.nykonenko22@student.org,1987,6,5,GGK-48,15.75,38(098)70-21-843
Федір,Шевченко,fedir.shevchenko41@student.org,1963,11,19,GQW-51,52.43,38(096)75-19-896
Надія,Цимбал,nadiya.tsymbal9@student.org,1954,4,16,ARH-17,1.71,38(096)32-53-851
Віктор,Кравченко,viktor.kravchenko1@student.org,1973,6,21,PWS-37,62.11,38(096)19-99-959
Світлана,Новік,svitlana.novik13@student.org,1957,3,7,HRF-71,46.46,38(095)38-93-321
Олеся,Гриценко,olesya.hrytsenko30@student.org,1955,5,27,POZ-58,35.18,38(099)63-85-726
Василь,Никоненко,vasyl.nykonenko17@student.org,2010,12,29,RWZ-83,44.91,38(073)18-83-221
Інна,Никоненко,inna.nykonenko11@student.org,1951,4,10,UUU-92,55.05,38(095)44-14-479
Вера,Коваль,vera.koval13@student.org,1958,5,1,CQV-82,11.5,38(068)55-43-266
Лариса,Демченко,larysa.demchenko26@student.org,1983,10,5,YUS-96,78.2,38(063)56-25-414
Андрій,Гончаренко,andriy.honcharenko27@student.org,1985,4,26,NNX-59,85.65,38(093)35-82-940
Остап,Цимбал,ostap.tsymbal11@student.org,1960,5,7,ZOL-76,93.78,38(095)79-13-175
Михайло,Савченко,mykhaylo.savchenko30@student.org,2004,1,23,OAF-38,15.94,38(097)54-76-731
Ярослав,Павленко,yaroslav.pavlenko11@student.org,1991,11,26,ACA-81,83.21,38(093)26-42-165
Василь,Король,vasyl.korol32@student.org,1973,11,17,VMR-66,16.09,38(067)90-79-497
Олеся,Гайдук,olesya.hayduk26@student.org,1950,10,27,BDU-11,77.49,38(073)72-10-631
Сергій,Білоус,serhiy.bilous16@student.org,1959,6,8,NGA-94,49.64,38(073)85-97-941
Лариса,Ковальчук,larysa.kovalchuk17@student.org,1955,8,7,QLB-33,31.33,38(068)30-44-853
Роман,Гордієнко,roman.hordiyenko35@student.org,1997,8,16,CJP-93,47.36,38(099)73-24-922
Вікторія,Никоненко,viktoriya.nykonenko15@student.org,1961,10,8,DRS-37,39.88,38(068)83-33-606
Лілія,Марченко,liliya.marchenko@student.org,1955,9,2,ELD-34,16.0,38(067)47-27-290
Любов,Бойко,lyubov.boyko33@student.org,1995,8,30,LEG-28,52.68,38(063)69-39-873
Олеся,Демченко,olesya.demchenko14@student.org,1980,11,10,EIS-46,47.2,38(097)95-42-773
Лариса,Поліщук,larysa.polishchuk23@student.org,1991,9,11,XXC-38,81.98,38(093)21-19-303
Надія,Захарченко,nadiya.zakharchenko4@student.org,2010,1,20,RQG-36,46.97,38(098)82-18-613
Павло,Кузьменко,pavlo.kuzmenko29@student.org,1986,9,16,DBF-72,36.18,38(095)36-65-196
Андрій,Омельченко,andriy.omelchenko25@student.org,1952,11,10,DVN-97,56.97,38(093)69-50-604
Анна,Король,anna.korol27@student.org,1967,9,15,RTW-73,46.32,38(093)90-42-751
Максим,Руденко,maksym.rudenko20@student.org,1970,10,26,KZE-34,95.34,38(067)61-82-444
Сергій,Никоненко,serhiy.nykonenko11@student.org,1991,6,25,PTY-23,75.69,38(099)30-15-473
Світлана,Зайцев,svitlana.zaytsev3@student.org,2006,8,6,KFS-31,33.65,38(097)83-34-110
Остап,Руденко,ostap.rudenko24@student.org,1955,11,21,IMQ-91,73.65,38(099)30-66-504
Михайло,Василенко,mykhaylo.vasylenko14@student.org,1985,8,1,LZD-31,95.36,38(097)51-94-424
Євгенія,Литвин,yevheniya.lytvyn2@student.org,2010,10,6,EEE-30,43.3,38(067)85-27-295
Лілія,Ковальчук,liliya.kovalchuk33@student.org,1971,5,23,LZC-17,1.14,38(096)29-71-461
Дмитро,Никоненко,dmytro.nykonenko8@student.org,1960,3,28,NIZ-63,53.91,38(066)60-98-424
Ганна,Гриценко,hanna.hrytsenko22@student.org,1971,10,25,ZOB-27,32.4,38(068)14-99-667
Світлана,Шевчук,svitlana.shevchuk16@student.org,2005,8,9,OLT-32,46.64,38(068)75-87-250
Ганна,Савченко,hanna.savchenko6@student.org,1959,9,25,XRB-55,40.96,38(066)45-70-444
Віталій,Савченко,vitaliy.savchenko24@student.org,1956,7,1,ZJY-82,74.09,38(099)64-99-522
Богдан,Гладко,bohdan.hladko10@student.org,1994,4,29,YLO-95,53.38,38(097)49-75-446
Лариса,Іваненко,larysa.ivanenko32@student.org,2000,8,25,AIY-82,76.32,38(067)51-24-118
Іван,Михайленко,ivan.mykhaylenko13@student.org,1957,10,13,IQK-66,82.82,38(067)75-81-253
Роман,Стельмах,roman.stelmakh58@student.org,1962,9,1,CEO-52,40.75,38(050)35-43-788
Ігор,Коваль,ihor.koval34@student.org,1972,8,18,LVU-20,39.62,38(067)67-68-428
Михайло,Кравченко,mykhaylo.kravchenko7@student.org,1951,2,24,WBM-20,44.85,38(093)48-77-667
Катерина,Лебедь,kateryna.lebed6@student.org,1983,2,26,OZC-19,15.09,38(096)78-74-937
Наталія,Василенко,nataliya.vasylenko13@student.org,2006,1,28,MDE-59,41.02,38(068)94-27-559
Володимир,Гайдук,volodymyr.hayduk30@student.org,1977,3,10,IXL-95,1.28,38(097)28-77-660
Ігор,Цимбал,ihor.tsymbal2@student.org,1958,3,22,EFN-87,43.83,38(095)52-82-964
Андрій,Стельмах,andriy.stelmakh11@student.org,1956,5,21,NLB-26,29.11,38(066)75-85-586
Любов,Скрипка,lyubov.skrypka33@student.org,1966,12,15,LBO-71,72.98,38(097)23-65-133
Остап,Захарченко,ostap.zakharchenko19@student.org,1999,4,23,RHT-51,8.55,38(096)62-57-490
Алла,Панченко,alla.panchenko10@student.org,1951,1,1,LXP-12,41.89,38(067)55-77-558
Петро,Король,petro.korol1@student.org,2000,8,29,PRV-65,80.28,38(098)31-20-303
Алла,Левченко,alla.levchenko24@student.org,1974,4,21,CTK-90,98.14,38(093)44-24-990
Лариса,Лебедь,larysa.lebed7@student.org,1973,5,20,RFV-22,5.79,38(095)40-80-899
Денис,Новік,denys.novik37@student.org,2002,11,22,QDH-14,15.2,38(066)83-13-226
Володимир,Петренко,volodymyr.petrenko24@student.org,2004,9,7,BGV-92,38.31,38(097)51-60-420
Андрій,Скрипка,andriy.skrypka16@student.org,2008,11,24,JZG-42,13.77,38(073)80-60-163
Ярослав,Гончаренко,yaroslav.honcharenko43@student.org,1962,2,14,WIC-44,95.64,38(073)57-10-142
Вікторія,Коваль,viktoriya.koval15@student.org,1958,3,10,QPP-31,30.52,38(097)74-64-769
Оксана,Василенко,oksana.vasylenko12@student.org,1973,7,18,BAG-98,92.78,38(095)31-14-391
Анна,Бойко,anna.boyko19@student.org,1994,7,5,BAO-19,35.15,38(093)20-44-202
Денис,Панченко,denys.panchenko34@student.org,2002,10,27,TOB-57,98.65,38(073)17-78-524
Ярослав,Король,yaroslav.korol12@student.org,1974,8,7,FWL-33,4.16,38(067)88-25-310
Раїса,Гончаренко,rayisa.honcharenko5@student.org,1966,1,28,QPB-88,57.52,38(066)43-69-566
Ірина,Шевчук,iryna.shevchuk40@student.org,1983,4,14,QDA-23,49.17,38(066)10-66-533
Станіслав,Авраменко,stanislav.avramenko7@student.org,1953,9,24,KBM-61,6.71,38(066)71-32-415
Ірина,Захарченко,iryna.zakharchenko36@student.org,1975,4,20,NMG-31,26.91,38(099)98-70-912
Оксана,Василенко,oksana.vasylenko5@student.org,1975,12,3,KVM-65,35.96,38(063)25-36-904
Любов,Кузьменко,lyubov.kuzmenko8@student.org,2007,11,15,GDS-61,61.84,38(096)75-52-334
Олеся,Панченко,olesya.panchenko9@student.org,2008,12,12,FEL-12,2.83,38(063)80-93-575
Тетяна,Петренко,tetyana.petrenko30@student.org,1992,12,18,KBF-20,40.72,38(073)64-38-418
Марія,Шевчук,mariya.shevchuk41@student.org,1982,12,31,ESH-14,55.37,38(096)70-36-809
Ігор,Никоненко,ihor.nykonenko19@student.org,1982,10,1,XGP-48,89.23,38(096)26-68-386
Наталія,Мельник,nataliya.melnyk26@student.org,1953,6,17,WGX-93,68.05,38(050)66-64-114
Лариса,Романенко,larysa.romanenko22@student.org,1982,8,28,XBU-48,21.55,38(050)27-64-937
Віталій,Авраменко,vitaliy.avramenko@student.org,1993,12,27,WUH-91,85.53,38(097)11-47-966
Євгенія,Кравченко,yevheniya.kravchenko36@student.org,1991,11,4,KXE-18,17.37,38(068)27-11-551
Ігор,Кузьменко,ihor.kuzmenko11@student.org,1972,1,18,OLU-87,39.92,38(066)80-57-841
Артем,Костенко,artem.kostenko35@student.org,1975,1,21,GLZ-46,33.76,38(096)67-62-459
Вера,Омельченко,vera.omelchenko33@student.org,1979,8,6,KYR-44,8.01,38(096)34-84-401
Тарас,Коваль,taras.koval35@student.org,1969,11,12,VFA-76,26.06,38(050)59-50-516
Інна,Левченко,inna.levchenko22@student.org,1964,10,19,MGH-35,79.65,38(098)31-74-287
Михайло,Лебедь,mykhaylo.lebed10@student.org,2004,10,18,SEV-24,4.25,38(066)69-23-628
Віталій,Стельмах,vitaliy.stelmakh18@student.org,1957,5,17,MSW-18,9.01,38(098)20-50-206
Оксана,Стельмах,oksana.stelmakh1@student.org,2008,4,7,RIG-89,16.57,38(097)13-89-288
Віталій,Іваненко,vitaliy.ivanenko42@student.org,1982,2,19,VCH-63,63.94,38(096)49-33-132
Олена,Коваленко,olena.kovalenko23@student.org,2008,11,21,NRP-52,33.66,38(097)57-87-669
Раїса,Король,rayisa.korol12@student.org,2009,8,6,FHR-78,85.24,38(073)12-75-948
Ірина,Кравченко,iryna.kravchenko26@student.org,1992,2,23,XNG-54,84.4,38(096)57-34-896
Тетяна,Авраменко,tetyana.avramenko@student.org,2008,9,29,PKK-25,87.93,38(067)95-74-251
